0.6582118073892356 2.76050919238946E-7 2.157950648710227E-6 1.5695937386373843E-5 3.0383632593974505E-6 3.387592776987678E-6 4.091140054138134E-7 1.3696389924317046E-5 5.359347815047773E-7 2.2598955200898007E-6 2.250271608385633E-8 4.43803862018836E-6 2.412910971418855E-7 2.1106909962403142E-10 7.220077276861963E-7 2.806562878913761E-6 6.53706738903701E-7 4.605437633907265E-6 1.4478713383311333E-6 3.4765706091451674E-6 7.181108606134962E-9 1.6690052155156063E-6 6.999686086305425E-7 2.9859011879909386E-6 3.638531273076152E-7 2.1827270727946161E-7 1.0920987711540677E-6 3.95757177035417E-6 3.203066964778109E-7 9.248936843775853E-7 
0.33287676282289635 6.707637501294379E-6 2.300193157163461E-6 6.680593049055233E-7 7.018510647511038E-6 8.021569371072582E-8 2.7963177370647026E-7 1.3259976663881916E-5 6.436224811915114E-7 2.3309726018975324E-6 1.5271596491795974E-8 3.405838972259578E-6 3.2480603577911427E-7 1.6887662390492876E-6 8.271036356639643E-7 2.280333560291113E-6 1.2263176551772181E-6 4.573058486088517E-6 1.608414977236332E-6 1.8726556041134126E-6 5.361164678082466E-6 1.6533561017648174E-6 1.671197972482144E-6 6.7007547081722085E-6 6.495123908689832E-7 6.34699254804883E-8 1.7574094331390773E-5 5.653079786930424E-6 6.319412622497834E-7 4.6838407467149487E-7 
0.3078789666522801 6.808296054554405E-6 2.3063471134273954E-6 1.6432947436464665E-5 7.181410675240518E-6 6.295595828860382E-7 9.160316616771458E-8 1.3328118794387957E-5 4.91423465929291E-7 1.0505315686661631E-6 6.29222022606615E-7 4.15552982590117E-6 3.7906298266584537E-7 9.723034706513998E-8 2.184658739310397E-6 1.824004043043584E-6 3.891136309171927E-6 4.538950064796522E-6 1.5652066521210555E-6 6.4922334083938E-7 4.85272293035823E-6 1.6729837018783005E-6 1.716189712324152E-6 6.569362728209693E-6 1.8964399438305618E-7 3.715711554507036E-7 1.107280865480021E-6 2.9877196190613043E-6 6.255337096462653E-7 6.580626059191308E-7 
0.3454642134273384 6.677223290585487E-6 2.877650058663716E-6 4.300005659270767E-8 6.6387810332797995E-6 6.736916567170554E-7 2.9597531339973255E-7 3.0252607910384387E-7 8.302215727908444E-8 2.3214555071512794E-6 3.271294754869798E-8 3.4058504428693305E-6 3.285731459958673E-7 7.366023820346028E-8 8.288299869047769E-7 2.2805761182258573E-6 1.2034042970262597E-6 4.5630992408307345E-6 1.5793356256850811E-6 1.4606672311545965E-6 5.37211785386488E-6 2.877269663466639E-6 2.674337053394584E-6 6.3956886286802296E-6 9.076645159012087E-8 2.244415656937647E-7 5.305810149333697E-7 9.467695461965462E-7 5.729456435479943E-7 5.136000529969362E-7 
0.9696675245684914 6.9217239262918765E-6 2.292127942521612E-6 4.115326628612623E-8 7.0915170714097255E-6 6.724807356780361E-7 3.1328677206716877E-7 3.007549352585706E-7 5.336852688123309E-7 2.3871138990909405E-6 7.96710044547124E-8 3.9781564211703E-6 3.8056298213941774E-7 9.042906995535703E-8 9.773798854301322E-8 2.704063703946491E-6 8.641133757800397E-7 4.554848793719378E-6 1.5734129751435363E-6 1.6557780388523403E-6 9.253616519849473E-9 1.6717847645744904E-6 2.6773389759600998E-6 2.998924667234927E-6 1.8639544445504602E-8 1.2757781491863155E-7 1.0620982537040985E-6 7.67823299681938E-7 5.756367905035568E-7 5.200340916811019E-7 
0.16164195021575645 5.361709142104598E-4 1.4489752243983595E-4 5.748294241761808E-4 7.592940386163727E-5 3.2960083690244937E-6 3.22885549838197E-6 2.5239648687745047E-5 6.955119465811431E-6 8.68278066658669E-5 4.271827873387372E-4 8.187205642792534E-5 7.132208701937464E-4 1.338143522580116E-4 0.0023936352623574854 5.189360616017513E-7 1.5852642720043787E-4 4.976307770960391E-5 1.4084152406406932E-4 4.810133714465789E-4 5.295328765683243E-4 2.830738522552921E-4 6.22826904359225E-4 9.983357872987211E-7 1.6728484276435602E-4 1.5602594436345756E-5 1.4578672560578346E-4 3.8663979335120177E-4 4.5331984566674646E-5 4.190219285193141E-5 
0.9544240218243277 4.5631187005162634E-7 5.93663924387621E-6 3.037327702755824E-7 6.613501418697021E-6 3.3714928035670577E-6 4.54549096119635E-7 1.2583761810771494E-5 1.0999417528540993E-7 2.338194223698764E-6 2.939543113953459E-6 4.306771983280562E-6 9.965069549368145E-6 3.2753800815948713E-6 2.068853657716938E-6 2.9475566035928525E-6 6.089572355699751E-7 3.5156203794832257E-6 2.5577205496138674E-7 1.6438646879136448E-6 6.213240185701121E-6 1.3278689675519714E-6 1.7114914415974469E-6 2.3244174374856393E-6 3.037742104598292E-8 3.661703839037879E-7 2.0235084790659484E-5 3.5881903294596007E-6 7.187240544184375E-7 5.776549028357633E-7 
0.17346662352618758 0.002071588576031878 1.528827032896687E-4 5.808745286556613E-4 8.251014529431417E-5 1.863815326833309E-6 6.069422280780297E-4 8.897871266140295E-4 1.308201912595829E-4 9.134508593524225E-5 5.395099156837263E-4 7.309300152398223E-4 0.0016792228071389951 2.0228548820428791E-4 0.002177237827459264 2.2987163446748312E-4 1.2290225710810692E-4 3.22921216415239E-4 2.399689664537593E-4 5.069927423862112E-4 8.000081553013966E-4 2.932066819254456E-4 5.951868568224807E-4 5.630273073078627E-6 3.0781432484409336E-4 4.666292668334096E-5 2.9176063334494736E-5 0.0014374847004544195 5.888404131367369E-5 8.623058303882917E-4 
0.8432409468010763 8.530252714682319E-6 1.9383834530886386E-5 7.935606754274041E-6 6.6387810332797995E-6 6.271487589421659E-7 2.9597531339973255E-7 1.9658201495000159E-7 6.352658916876262E-7 1.4061845623088808E-5 3.271294754869798E-8 3.321379138372937E-6 2.8912668162692336E-7 6.076470329863434E-7 7.42477804617179E-7 2.1744373236994915E-6 6.659400779313456E-7 4.585017073985884E-6 1.572547962087922E-6 9.290167903991967E-7 5.252790646607679E-6 2.9086051410970466E-6 7.805933438832904E-6 2.147927335147242E-6 3.5815851859833666E-7 1.2505826929886473E-7 1.7629587795002365E-5 3.7087655639303192E-6 6.238016583332953E-7 2.573525256074533E-7 
0.8970609452701813 1.059020992069548E-5 2.0601981621500828E-4 3.9135522956889967E-4 5.8808066556995324E-5 3.2437249306744495E-6 2.5892421843562614E-4 3.6325038842798656E-5 4.127207819502091E-6 8.881718842392502E-5 1.7148989883245638E-6 1.87593118612884E-5 1.4304372031135384E-5 8.859517863980605E-5 2.5325259410206307E-5 3.0520307634423435E-6 1.714299865329879E-4 1.7658686795513784E-5 1.484396920417161E-5 4.8343597167545846E-4 6.056252966245299E-6 5.281285464648324E-6 1.6933085735250093E-4 1.814850709250779E-5 1.6715468218097496E-4 1.6305942985209538E-5 1.4813654599466289E-4 3.96341762940896E-6 4.6249877903390945E-5 1.228591293972896E-5 
